Date,Region,thermal_actual,thermal_est,nuclear_actual,nuclear_est,hydro_actual,hydro_est
2018-05-03,Northern,628.57,492.84,24.66,23.24,244.89,212.87
2018-05-03,Western,1217.84,1167.9,14.06,33.12,23.41,45.75
2018-05-03,Southern,631.61,617.08,57.26,46.33,52.96,47.39
2018-05-03,Eastern,469.21,488.75,nan,nan,46.26,43.22
2018-05-03,NorthEastern,30.13,31.77,nan,nan,13.75,10.81
2018-05-04,Northern,628.57,587.09,24.66,27.23,244.89,187.89
2018-05-04,Western,1217.84,1236.92,14.06,20.11,23.41,50.85
2018-05-04,Southern,631.61,600.92,57.26,46.78,52.96,49.79
2018-05-04,Eastern,469.21,529.05,nan,nan,46.26,57.3
2018-05-04,NorthEastern,30.13,33.57,nan,nan,13.75,10.07
2018-05-05,Northern,628.94,628.96,24.66,27.15,244.89,178.99
2018-05-05,Western,1217.52,1241.82,14.06,20.09,23.41,56.07
2018-05-05,Southern,631.61,665.21,57.26,46.68,52.96,57.91
2018-05-05,Eastern,469.21,542.87,nan,nan,46.26,59.1
2018-05-05,NorthEastern,30.13,34.38,nan,nan,13.75,12.04
2018-05-06,Northern,629.44,587.77,24.66,30.12,244.89,172.61
2018-05-06,Western,1221.1,1228.22,14.06,20.06,23.41,33.04
2018-05-06,Southern,631.61,627.44,57.26,47.11,52.96,40.55
2018-05-06,Eastern,469.21,533.29,nan,nan,46.26,42.2
2018-05-06,NorthEastern,30.13,33.58,nan,nan,13.75,10.84
2018-05-07,Northern,629.44,647.1,24.66,30.29,244.89,168.79
2018-05-07,Western,1221.1,1232.29,14.06,20.05,23.41,48.31
2018-05-07,Southern,631.61,638.61,57.26,48.08,52.96,53.81
2018-05-07,Eastern,469.21,528.5,nan,nan,46.26,56.69
2018-05-07,NorthEastern,30.13,34.05,nan,nan,13.75,12.23
2018-05-08,Northern,629.44,596.53,24.66,30.12,244.89,176.63
2018-05-08,Western,1221.1,1254.69,14.06,20.07,23.41,50.59
2018-05-08,Southern,631.61,634.41,57.26,47.99,52.96,44.14
2018-05-08,Eastern,469.21,514.01,nan,nan,46.26,66.4
2018-05-08,NorthEastern,30.13,32.72,nan,nan,13.75,12.76
2018-05-09,Northern,629.28,633.71,24.66,30.09,244.89,169.16
2018-05-09,Western,1223.75,1275.69,14.06,20.07,23.41,51.79
2018-05-09,Southern,631.61,622.62,57.26,48.02,52.96,46.71
2018-05-09,Eastern,470.3,518.65,nan,nan,46.26,61.0
2018-05-09,NorthEastern,30.13,31.38,nan,nan,13.75,13.81
2018-05-10,Northern,632.08,660.58,24.66,29.71,244.89,156.48
2018-05-10,Western,1223.75,1283.29,14.06,20.06,23.41,59.26
2018-05-10,Southern,631.61,644.19,42.7,47.98,52.96,49.54
2018-05-10,Eastern,470.3,521.92,nan,nan,46.26,64.4
2018-05-10,NorthEastern,30.13,33.69,nan,nan,13.75,13.14
2018-05-11,Northern,632.92,682.4,24.66,29.83,244.89,158.59
2018-05-11,Western,1217.95,1301.29,14.06,20.08,23.41,23.23
2018-05-11,Southern,641.09,640.76,42.7,48.03,52.96,46.66
2018-05-11,Eastern,470.3,514.63,nan,nan,46.26,57.87
2018-05-11,NorthEastern,30.13,35.33,nan,nan,13.75,12.35
2018-05-12,Northern,632.92,674.11,24.66,29.9,244.89,179.13
2018-05-12,Western,1217.95,1264.19,14.06,20.06,23.41,27.78
2018-05-12,Southern,641.09,620.25,42.7,48.02,52.96,31.37
2018-05-12,Eastern,470.3,497.06,nan,nan,46.26,44.54
2018-05-12,NorthEastern,30.13,35.4,nan,nan,13.75,13.05
2018-05-13,Northern,632.92,622.57,24.66,29.65,244.89,184.35
2018-05-13,Western,1217.95,1219.35,14.06,20.0,23.41,30.57
2018-05-13,Southern,641.09,601.86,42.7,48.14,52.96,26.44
2018-05-13,Eastern,470.3,476.61,nan,nan,46.26,40.7
2018-05-13,NorthEastern,30.13,32.91,nan,nan,13.75,14.64
2018-05-14,Northern,632.92,531.01,24.66,30.07,244.89,192.18
2018-05-14,Western,1217.95,1261.58,14.06,19.98,23.41,34.98
2018-05-14,Southern,641.09,610.52,42.7,48.08,52.96,42.41
2018-05-14,Eastern,470.3,432.32,nan,nan,46.26,39.58
2018-05-14,NorthEastern,30.13,32.97,nan,nan,13.75,14.19
2018-05-15,Northern,636.36,632.85,24.66,29.93,244.89,185.28
2018-05-15,Western,1211.95,1299.81,14.06,19.98,23.41,40.73
2018-05-15,Southern,641.09,647.91,42.7,48.05,52.96,50.81
2018-05-15,Eastern,466.59,489.72,nan,nan,46.26,44.36
2018-05-15,NorthEastern,30.13,29.47,nan,nan,13.75,13.33
2018-05-16,Northern,645.24,666.69,28.41,30.23,244.89,180.51
2018-05-16,Western,1223.2,1285.64,14.06,19.95,23.41,35.03
2018-05-16,Southern,641.09,654.02,42.7,48.0,52.96,50.89
2018-05-16,Eastern,466.59,488.95,nan,nan,46.26,51.4
2018-05-16,NorthEastern,30.13,26.78,nan,nan,13.75,14.2
2018-05-17,Northern,645.24,688.03,28.41,33.51,244.89,189.05
2018-05-17,Western,1223.2,1302.29,14.06,19.94,23.41,35.73
2018-05-17,Southern,641.09,664.61,42.7,47.9,52.96,44.96
2018-05-17,Eastern,466.59,483.58,nan,nan,46.26,48.78
2018-05-17,NorthEastern,30.13,28.17,nan,nan,13.75,14.84
2018-05-18,Northern,647.45,704.28,28.41,34.83,244.89,197.16
2018-05-18,Western,1223.2,1287.51,14.06,19.9,23.41,27.77
2018-05-18,Southern,641.09,647.2,42.7,46.97,52.96,54.22
2018-05-18,Eastern,466.59,492.28,nan,nan,46.26,52.24
2018-05-18,NorthEastern,30.13,24.64,nan,nan,13.75,14.76
2018-05-19,Northern,649.43,714.48,28.41,34.79,244.89,169.72
2018-05-19,Western,1223.2,1299.49,14.06,19.89,23.41,48.35
2018-05-19,Southern,641.09,633.41,42.7,46.83,52.96,54.56
2018-05-19,Eastern,466.59,480.38,nan,nan,46.26,55.29
2018-05-19,NorthEastern,30.13,29.24,nan,nan,13.75,14.46
2018-05-20,Northern,646.95,713.14,28.41,34.74,244.89,178.7
2018-05-20,Western,1223.2,1270.62,14.06,19.82,23.41,38.87
2018-05-20,Southern,641.09,557.74,42.7,46.85,52.96,32.71
2018-05-20,Eastern,476.59,484.7,nan,nan,46.26,45.96
2018-05-20,NorthEastern,30.13,29.42,nan,nan,13.75,14.45
2018-05-21,Northern,646.95,728.05,28.41,34.87,244.89,190.86
2018-05-21,Western,1220.65,1309.83,14.06,19.76,23.41,30.43
2018-05-21,Southern,641.09,628.55,42.7,46.69,52.96,47.01
2018-05-21,Eastern,476.59,509.25,nan,nan,46.26,53.83
2018-05-21,NorthEastern,30.13,29.94,nan,nan,13.75,13.54
2018-05-22,Northern,646.95,760.51,28.41,34.54,244.89,206.6
2018-05-22,Western,1223.44,1361.97,14.06,19.85,23.41,25.75
2018-05-22,Southern,637.09,660.77,42.7,47.56,52.96,48.55
2018-05-22,Eastern,476.59,518.57,nan,nan,46.26,50.2
2018-05-22,NorthEastern,30.13,30.24,nan,nan,13.75,14.31
2018-05-23,Northern,647.32,782.5,28.41,34.52,244.89,220.91
2018-05-23,Western,1223.44,1331.94,14.06,19.95,23.41,34.19
2018-05-23,Southern,637.09,667.73,42.7,47.68,52.96,41.13
2018-05-23,Eastern,476.59,513.14,nan,nan,46.26,55.56
2018-05-23,NorthEastern,30.13,29.26,nan,nan,13.75,14.73
2018-05-24,Northern,647.32,763.24,28.41,34.71,244.89,220.54
2018-05-24,Western,1223.44,1325.32,14.06,19.98,23.41,24.36
2018-05-24,Southern,632.48,653.06,42.7,47.94,52.96,38.16
2018-05-24,Eastern,476.59,514.61,nan,nan,46.26,66.9
2018-05-24,NorthEastern,30.13,31.49,nan,nan,13.75,14.47
2018-05-25,Northern,647.32,737.49,28.41,30.02,244.89,222.94
2018-05-25,Western,1206.19,1317.08,14.06,19.98,23.41,20.28
2018-05-25,Southern,632.48,631.44,42.7,46.82,52.96,39.48
2018-05-25,Eastern,476.59,520.6,nan,nan,46.26,74.99
2018-05-25,NorthEastern,30.13,34.45,nan,nan,13.75,17.36
2018-05-26,Northern,647.32,732.18,28.41,30.68,244.89,228.26
2018-05-26,Western,1211.36,1319.06,14.06,19.94,23.41,33.34
2018-05-26,Southern,632.48,640.71,42.7,41.21,52.96,54.11
2018-05-26,Eastern,476.59,506.77,nan,nan,46.26,74.76
2018-05-26,NorthEastern,30.13,33.91,nan,nan,13.75,18.37
2018-05-27,Northern,647.32,740.48,28.41,29.88,244.89,221.04
2018-05-27,Western,1211.36,1276.51,14.06,27.09,23.41,27.67
2018-05-27,Southern,637.08,621.9,42.7,37.48,52.96,35.39
2018-05-27,Eastern,476.59,510.32,nan,nan,46.26,78.56
2018-05-27,NorthEastern,30.13,32.44,nan,nan,13.75,21.78
2018-05-28,Northern,648.94,769.71,28.41,30.43,244.89,211.24
2018-05-28,Western,1211.36,1301.68,14.06,27.08,23.41,24.49
2018-05-28,Southern,637.08,631.68,42.7,37.84,52.96,44.06
2018-05-28,Eastern,476.59,520.07,nan,nan,46.26,73.34
2018-05-28,NorthEastern,30.13,35.85,nan,nan,13.75,19.73
2018-05-29,Northern,648.94,770.38,28.41,33.79,244.89,204.61
2018-05-29,Western,1211.36,1287.8,14.06,32.61,23.41,16.81
2018-05-29,Southern,637.08,592.21,42.7,38.8,52.96,38.0
2018-05-29,Eastern,476.59,493.2,nan,nan,46.26,65.54
2018-05-29,NorthEastern,30.13,33.52,nan,nan,13.75,20.81
2018-05-30,Northern,649.8,744.44,28.41,34.63,244.89,215.04
2018-05-30,Western,1211.36,1297.36,14.06,32.92,23.41,17.61
2018-05-30,Southern,637.08,607.05,42.7,46.64,52.96,42.75
2018-05-30,Eastern,476.59,524.74,nan,nan,46.26,69.76
2018-05-30,NorthEastern,30.13,34.44,nan,nan,13.75,18.73
2018-05-31,Northern,649.8,774.24,28.41,34.51,244.89,235.33
2018-05-31,Western,1211.36,1283.49,14.06,32.83,23.41,28.23
2018-05-31,Southern,637.08,623.43,42.7,47.72,52.96,51.94
2018-05-31,Eastern,476.59,527.71,nan,nan,46.26,58.87
2018-05-31,NorthEastern,30.13,30.54,nan,nan,13.75,18.05
2018-06-01,Northern,649.77,706.63,30.83,34.51,303.99,249.64
2018-06-01,Western,1156.93,1292.17,25.07,32.84,16.99,25.01
2018-06-01,Southern,600.53,603.25,63.17,46.74,38.45,43.49
2018-06-01,Eastern,469.15,483.39,nan,nan,53.41,58.0
2018-06-01,NorthEastern,30.25,30.23,nan,nan,21.71,16.93
2018-06-02,Northern,647.41,605.58,30.83,35.46,303.99,267.69
2018-06-02,Western,1156.93,1272.91,25.07,32.82,16.99,18.79
2018-06-02,Southern,600.53,599.01,63.17,47.54,38.45,34.02
2018-06-02,Eastern,469.15,507.59,nan,nan,53.41,63.95
2018-06-02,NorthEastern,30.25,29.52,nan,nan,21.71,14.84
2018-06-03,Northern,647.41,602.32,30.83,34.58,303.99,294.3
2018-06-03,Western,1156.93,1209.11,25.07,6.88,16.99,10.44
2018-06-03,Southern,600.53,550.42,63.17,47.3,38.45,28.46
2018-06-03,Eastern,469.15,487.41,nan,nan,53.41,68.46
2018-06-03,NorthEastern,30.25,29.99,nan,nan,21.71,16.78
2018-06-04,Northern,651.38,678.1,30.83,34.44,303.99,305.08
2018-06-04,Western,1156.67,1244.3,25.07,32.43,16.99,18.1
2018-06-04,Southern,600.53,556.96,63.17,47.29,38.45,40.36
2018-06-04,Eastern,469.15,525.96,nan,nan,53.41,64.55
2018-06-04,NorthEastern,30.25,32.5,nan,nan,21.71,15.13
2018-06-05,Northern,651.38,689.01,30.83,34.43,303.99,307.86
2018-06-05,Western,1156.67,1270.9,25.07,31.93,16.99,13.37
2018-06-05,Southern,600.53,552.27,63.17,48.24,38.45,38.63
2018-06-05,Eastern,469.15,524.25,nan,nan,53.41,69.79
2018-06-05,NorthEastern,30.25,32.7,nan,nan,21.71,15.72
2018-06-06,Northern,651.38,630.3,30.83,34.43,303.99,316.05
2018-06-06,Western,1166.67,1258.31,25.07,31.86,16.99,17.97
2018-06-06,Southern,604.53,527.48,63.17,47.44,38.45,35.51
2018-06-06,Eastern,469.15,511.67,nan,nan,53.41,71.48
2018-06-06,NorthEastern,30.25,32.19,nan,nan,21.71,16.49
2018-06-07,Northern,663.59,662.52,30.83,34.58,303.99,259.48
2018-06-07,Western,1162.17,1248.36,25.07,31.85,16.99,16.88
2018-06-07,Southern,604.53,501.49,63.17,48.17,38.45,29.5
2018-06-07,Eastern,469.15,501.19,nan,nan,53.41,76.04
2018-06-07,NorthEastern,30.25,31.07,nan,nan,21.71,18.21
2018-06-08,Northern,663.59,661.81,30.83,31.77,303.99,306.63
2018-06-08,Western,1162.17,1124.73,25.07,6.82,16.99,9.97
2018-06-08,Southern,604.53,484.09,63.17,42.5,38.45,23.51
2018-06-08,Eastern,469.15,477.02,nan,nan,53.41,67.67
2018-06-08,NorthEastern,30.25,31.94,nan,nan,21.71,16.52
2018-06-09,Northern,663.59,573.06,30.83,29.5,303.99,300.49
2018-06-09,Western,1165.4,967.0,25.07,31.88,16.99,12.09
2018-06-09,Southern,604.53,448.11,63.17,47.73,38.45,31.75
2018-06-09,Eastern,472.92,446.31,nan,nan,53.41,65.61
2018-06-09,NorthEastern,30.25,31.01,nan,nan,21.71,15.9
2018-06-10,Northern,671.9,530.41,30.83,30.2,303.99,305.43
2018-06-10,Western,1165.4,1031.1,25.07,32.91,16.99,8.56
2018-06-10,Southern,604.53,403.7,63.17,48.13,38.45,39.58
2018-06-10,Eastern,472.92,420.78,nan,nan,53.41,64.56
2018-06-10,NorthEastern,30.25,31.6,nan,nan,21.71,14.53
2018-06-11,Northern,667.8,607.2,30.83,33.74,303.99,320.49
2018-06-11,Western,1165.4,1154.16,25.07,32.93,16.99,12.17
2018-06-11,Southern,604.53,417.34,63.17,48.32,38.45,51.39
2018-06-11,Eastern,472.92,451.72,nan,nan,53.41,65.75
2018-06-11,NorthEastern,30.25,30.15,nan,nan,21.71,15.94
2018-06-12,Northern,667.8,651.67,30.83,33.47,303.99,397.38
2018-06-12,Western,1159.95,1137.67,25.07,32.92,16.99,13.19
2018-06-12,Southern,604.53,431.26,63.17,48.32,38.45,51.51
2018-06-12,Eastern,469.74,461.16,nan,nan,53.41,60.64
2018-06-12,NorthEastern,30.25,30.03,nan,nan,21.71,18.4
2018-06-13,Northern,667.8,648.18,30.83,24.08,303.99,334.69
2018-06-13,Western,1150.87,1079.67,25.07,32.83,16.99,13.79
2018-06-13,Southern,604.53,431.12,63.17,47.37,38.45,53.25
2018-06-13,Eastern,469.74,467.83,nan,nan,53.41,66.02
2018-06-13,NorthEastern,30.25,27.6,nan,nan,21.71,25.28
2018-06-14,Northern,667.8,658.22,30.83,24.4,303.99,288.77
2018-06-14,Western,1150.87,1066.93,25.07,32.88,16.99,21.32
2018-06-14,Southern,604.53,468.01,63.17,48.35,38.45,67.34
2018-06-14,Eastern,469.74,467.11,nan,nan,53.41,72.36
2018-06-14,NorthEastern,30.25,28.28,nan,nan,21.71,26.4
2018-06-15,Northern,667.8,672.15,30.83,24.47,303.99,308.07
2018-06-15,Western,1153.43,1163.52,25.07,32.87,16.99,17.2
2018-06-15,Southern,581.6,501.66,63.17,48.34,38.45,58.46
2018-06-15,Eastern,469.74,480.35,nan,nan,53.41,72.96
2018-06-15,NorthEastern,30.25,28.58,nan,nan,21.71,27.87
2018-06-16,Northern,667.8,643.51,30.83,33.99,303.99,310.01
2018-06-16,Western,1138.23,1163.32,25.07,32.88,16.99,10.16
2018-06-16,Southern,585.2,492.54,63.17,48.37,38.45,50.41
2018-06-16,Eastern,469.74,479.14,nan,nan,53.41,77.03
2018-06-16,NorthEastern,30.25,27.92,nan,nan,21.71,28.76
2018-06-17,Northern,667.8,534.96,30.83,34.56,303.99,280.67
2018-06-17,Western,1138.23,1139.35,25.07,32.6,16.99,8.94
2018-06-17,Southern,585.2,454.53,63.17,47.64,38.45,45.06
2018-06-17,Eastern,469.74,445.32,nan,nan,53.41,67.91
2018-06-17,NorthEastern,30.25,29.21,nan,nan,21.71,28.0
2018-06-18,Northern,667.8,602.2,30.83,34.47,303.99,265.86
2018-06-18,Western,1140.92,1215.85,25.07,32.68,16.99,13.08
2018-06-18,Southern,585.2,508.88,63.17,48.26,38.45,57.89
2018-06-18,Eastern,469.74,469.73,nan,nan,53.41,73.35
2018-06-18,NorthEastern,30.25,27.01,nan,nan,21.71,27.46
2018-06-19,Northern,667.94,681.48,30.83,34.51,303.99,211.88
2018-06-19,Western,1140.92,1216.16,25.07,32.66,16.99,34.26
2018-06-19,Southern,585.2,560.83,63.17,47.65,38.45,59.83
2018-06-19,Eastern,469.74,483.1,nan,nan,53.41,78.1
2018-06-19,NorthEastern,30.25,30.94,nan,nan,21.71,24.8
2018-06-20,Northern,664.82,773.39,30.83,34.84,303.99,213.85
2018-06-20,Western,1140.92,1233.13,25.07,32.67,16.99,33.98
2018-06-20,Southern,585.2,569.83,63.17,47.79,38.45,75.48
2018-06-20,Eastern,469.74,490.76,nan,nan,53.41,72.12
2018-06-20,NorthEastern,30.25,30.74,nan,nan,21.71,22.42
2018-06-21,Northern,664.82,797.59,30.83,34.55,303.99,250.69
2018-06-21,Western,1125.32,1259.65,25.07,32.55,16.99,20.58
2018-06-21,Southern,585.6,562.34,63.17,47.7,38.45,67.64
2018-06-21,Eastern,476.94,498.97,nan,nan,53.41,71.52
2018-06-21,NorthEastern,30.25,32.1,nan,nan,21.71,21.98
2018-06-22,Northern,665.68,805.07,30.83,30.78,303.99,263.56
2018-06-22,Western,1125.32,1254.07,25.07,32.84,16.99,9.88
2018-06-22,Southern,584.98,580.26,63.17,48.37,38.45,60.64
2018-06-22,Eastern,476.94,510.59,nan,nan,53.41,68.62
2018-06-22,NorthEastern,30.25,32.01,nan,nan,21.71,23.04
2018-06-23,Northern,665.68,812.84,30.83,29.1,303.99,274.78
2018-06-23,Western,1125.32,1241.67,25.07,32.2,16.99,11.27
2018-06-23,Southern,571.34,540.37,63.17,47.68,38.45,49.1
2018-06-23,Eastern,476.94,512.14,nan,nan,53.41,70.7
2018-06-23,NorthEastern,30.25,32.74,nan,nan,21.71,25.32
2018-06-24,Northern,665.68,787.34,30.83,29.6,303.99,267.82
2018-06-24,Western,1136.32,1166.62,25.07,32.26,16.99,8.6
2018-06-24,Southern,567.99,481.63,63.17,47.56,38.45,46.67
2018-06-24,Eastern,473.11,480.27,nan,nan,53.41,68.84
2018-06-24,NorthEastern,30.25,31.15,nan,nan,21.71,23.25
2018-06-25,Northern,658.72,802.55,30.83,29.56,303.99,277.74
2018-06-25,Western,1140.27,1193.55,25.07,32.45,16.99,8.95
2018-06-25,Southern,567.99,505.96,63.17,47.18,38.45,45.81
2018-06-25,Eastern,464.19,486.52,nan,nan,53.41,66.77
2018-06-25,NorthEastern,30.25,30.6,nan,nan,21.71,24.11
2018-06-26,Northern,658.72,746.82,30.83,29.67,303.99,288.2
2018-06-26,Western,1146.67,1148.05,25.07,32.45,16.99,13.61
2018-06-26,Southern,576.99,492.81,63.17,45.76,38.45,42.75
2018-06-26,Eastern,463.11,474.31,nan,nan,53.41,65.96
2018-06-26,NorthEastern,30.25,30.55,nan,nan,21.71,23.56
2018-06-27,Northern,658.72,672.74,30.83,32.51,303.99,278.12
2018-06-27,Western,1162.72,1161.58,25.07,32.45,16.99,10.81
2018-06-27,Southern,576.99,478.64,63.17,46.51,38.45,50.15
2018-06-27,Eastern,463.11,470.65,nan,nan,53.41,63.13
2018-06-27,NorthEastern,30.25,31.39,nan,nan,21.71,22.11
2018-06-28,Northern,658.72,529.28,30.83,34.33,303.99,286.18
2018-06-28,Western,1162.72,1156.58,25.07,32.87,16.99,16.04
2018-06-28,Southern,576.99,488.32,63.17,46.76,38.45,61.18
2018-06-28,Eastern,463.11,453.89,nan,nan,53.41,61.54
2018-06-28,NorthEastern,30.25,30.99,nan,nan,21.71,24.14
2018-06-29,Northern,658.72,555.63,30.83,34.64,303.99,285.19
2018-06-29,Western,1162.72,1159.51,25.07,32.85,16.99,18.69
2018-06-29,Southern,572.88,522.63,63.17,46.15,38.45,68.87
2018-06-29,Eastern,463.11,477.29,nan,nan,53.41,63.37
2018-06-29,NorthEastern,30.25,31.26,nan,nan,21.71,23.18
2018-06-30,Northern,658.72,593.23,30.83,33.85,303.99,312.89
2018-06-30,Western,1162.72,1214.0,25.07,31.8,16.99,20.44
2018-06-30,Southern,572.88,521.42,63.17,46.19,38.45,72.63
2018-06-30,Eastern,463.11,499.53,nan,nan,53.41,58.76
2018-06-30,NorthEastern,30.25,31.0,nan,nan,21.71,23.25
2018-07-01,Northern,645.49,572.79,30.72,30.37,314.44,325.24
2018-07-01,Western,1094.62,1188.11,14.06,30.07,21.91,11.66
2018-07-01,Southern,544.82,507.82,40.09,47.04,62.52,57.36
2018-07-01,Eastern,454.23,477.82,nan,nan,69.16,57.44
2018-07-01,NorthEastern,30.1,30.84,nan,nan,30.46,23.88
2018-07-02,Northern,645.3,575.61,30.72,29.97,314.44,328.83
2018-07-02,Western,1094.62,1173.11,14.06,28.26,21.91,16.26
2018-07-02,Southern,544.82,491.86,40.09,45.96,62.52,50.9
2018-07-02,Eastern,454.23,471.39,nan,nan,69.16,64.17
2018-07-02,NorthEastern,30.1,30.34,nan,nan,30.46,25.77
2018-07-03,Northern,644.14,560.86,30.72,30.29,314.44,332.48
2018-07-03,Western,1094.62,1097.23,14.06,28.82,21.91,12.12
2018-07-03,Southern,544.82,497.77,40.09,46.38,62.52,45.72
2018-07-03,Eastern,449.73,449.38,nan,nan,69.16,64.57
2018-07-03,NorthEastern,30.1,29.88,nan,nan,30.46,29.01
2018-07-04,Northern,644.14,524.93,30.72,30.51,314.44,325.38
2018-07-04,Western,1094.62,1066.29,14.06,29.6,21.91,14.02
2018-07-04,Southern,541.49,525.05,40.09,46.37,62.52,46.01
2018-07-04,Eastern,449.73,447.65,nan,nan,69.16,65.65
2018-07-04,NorthEastern,30.1,30.4,nan,nan,30.46,28.32
2018-07-05,Northern,644.14,604.03,30.72,30.23,314.44,300.98
2018-07-05,Western,1084.37,1127.95,14.06,29.95,21.91,15.83
2018-07-05,Southern,541.49,539.76,40.09,46.43,62.52,45.54
2018-07-05,Eastern,446.73,471.36,nan,nan,69.16,67.16
2018-07-05,NorthEastern,30.1,31.65,nan,nan,30.46,29.15
2018-07-06,Northern,645.02,682.4,30.72,30.32,314.44,287.11
2018-07-06,Western,1099.95,1144.69,14.06,30.78,21.91,16.94
2018-07-06,Southern,541.49,538.13,40.09,46.23,62.52,53.32
2018-07-06,Eastern,446.73,473.75,nan,nan,69.16,68.98
2018-07-06,NorthEastern,30.1,33.69,nan,nan,30.46,26.54
2018-07-07,Northern,645.02,723.03,30.72,30.28,314.44,304.22
2018-07-07,Western,1086.95,1163.86,14.06,32.13,21.91,17.93
2018-07-07,Southern,541.49,508.18,40.09,46.57,62.52,43.66
2018-07-07,Eastern,446.73,490.98,nan,nan,69.16,67.53
2018-07-07,NorthEastern,30.1,34.65,nan,nan,30.46,26.25
2018-07-08,Northern,641.42,682.1,30.72,30.22,314.44,319.99
2018-07-08,Western,1112.08,1128.11,14.06,32.3,21.91,10.71
2018-07-08,Southern,541.49,461.24,40.09,46.75,62.52,41.91
2018-07-08,Eastern,446.73,610.79,nan,nan,69.16,65.88
2018-07-08,NorthEastern,30.1,32.62,nan,nan,30.46,25.21
2018-07-09,Northern,647.51,737.91,30.72,30.6,314.44,329.56
2018-07-09,Western,1112.08,1165.29,14.06,32.48,21.91,13.62
2018-07-09,Southern,541.59,482.73,40.09,46.6,62.52,49.08
2018-07-09,Eastern,446.73,466.35,nan,nan,69.16,68.07
2018-07-09,NorthEastern,30.1,34.01,nan,nan,30.46,24.8
2018-07-10,Northern,633.21,736.07,30.72,30.13,314.44,334.11
2018-07-10,Western,1107.14,1175.03,14.06,32.69,21.91,13.87
2018-07-10,Southern,537.37,480.78,40.09,46.53,62.52,62.2
2018-07-10,Eastern,443.4,468.27,nan,nan,69.16,58.29
2018-07-10,NorthEastern,30.1,34.96,nan,nan,30.46,23.58
2018-07-11,Northern,633.4,703.39,30.72,30.2,314.44,327.4
2018-07-11,Western,1107.14,1120.81,14.06,32.73,21.91,13.73
2018-07-11,Southern,546.61,459.91,40.09,46.56,62.52,55.9
2018-07-11,Eastern,443.4,467.14,nan,nan,69.16,67.67
2018-07-11,NorthEastern,30.1,33.72,nan,nan,30.46,25.71
2018-07-12,Northern,633.4,685.41,30.72,30.17,314.44,318.31
2018-07-12,Western,1107.14,1124.81,14.06,32.76,21.91,19.67
2018-07-12,Southern,547.26,444.49,40.09,46.66,62.52,63.49
2018-07-12,Eastern,443.4,472.7,nan,nan,69.16,68.18
2018-07-12,NorthEastern,30.1,33.44,nan,nan,30.46,25.34
2018-07-13,Northern,633.4,636.05,30.72,30.46,314.44,312.03
2018-07-13,Western,1107.14,1094.04,14.06,32.9,21.91,20.04
2018-07-13,Southern,547.26,444.72,40.09,46.78,62.52,63.62
2018-07-13,Eastern,446.35,459.06,nan,nan,69.16,65.23
2018-07-13,NorthEastern,30.1,32.87,nan,nan,30.46,27.46
2018-07-14,Northern,633.4,599.04,30.72,30.67,314.44,318.13
2018-07-14,Western,1107.14,1091.29,14.06,32.89,21.91,22.1
2018-07-14,Southern,547.26,441.31,40.09,46.7,62.52,63.91
2018-07-14,Eastern,446.35,462.54,nan,nan,69.16,63.32
2018-07-14,NorthEastern,30.1,33.41,nan,nan,30.46,27.39
2018-07-15,Northern,637.99,604.12,30.72,30.39,314.44,320.79
2018-07-15,Western,1103.64,1050.78,14.06,32.85,21.91,18.39
2018-07-15,Southern,536.69,422.42,40.09,46.35,62.52,62.89
2018-07-15,Eastern,445.06,453.67,nan,nan,69.16,64.51
2018-07-15,NorthEastern,30.1,33.33,nan,nan,30.46,24.04
2018-07-16,Northern,634.79,653.35,30.72,30.17,314.44,314.85
2018-07-16,Western,1118.83,1083.37,14.06,32.84,21.91,16.56
2018-07-16,Southern,546.4,415.13,40.09,46.69,62.52,67.01
2018-07-16,Eastern,445.06,443.14,nan,nan,69.16,65.5
2018-07-16,NorthEastern,30.1,33.34,nan,nan,30.46,24.61
2018-07-17,Northern,634.98,637.03,30.72,30.09,314.44,318.27
2018-07-17,Western,1117.9,1104.81,14.06,32.59,21.91,17.74
2018-07-17,Southern,549.87,419.15,40.09,46.44,62.52,78.94
2018-07-17,Eastern,445.06,437.41,nan,nan,69.16,71.55
2018-07-17,NorthEastern,30.1,34.11,nan,nan,30.46,24.09
2018-07-18,Northern,634.98,662.89,30.72,30.35,314.44,321.33
2018-07-18,Western,1128.11,1126.23,14.06,31.53,21.91,16.45
2018-07-18,Southern,549.87,446.88,40.09,46.1,62.52,91.51
2018-07-18,Eastern,445.06,443.31,nan,nan,69.16,76.8
2018-07-18,NorthEastern,30.1,34.82,nan,nan,30.46,22.91
2018-07-19,Northern,634.98,651.67,30.72,30.48,314.44,333.96
2018-07-19,Western,1128.11,1140.64,14.06,32.83,21.91,18.57
